"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu05414","Dilated cardiomyopathy - Mus musculus (house mouse)","73/4354","103/9787",4.72532783273625e-08,5.5563337619416e-07,2.36695187265918e-07,"13346/21956/12292/21808/12296/16420/16403/22138/17868/20648/14683/16905/59069/18749/22004/12293/24051/17906/11938/11461/20392/12391/12288/16651/81904/21954/21803/326618/18747/11513/20650/11606/16412/319480/22003/56808/13138/17897/104099/16773/16000/16404/24052/53313/20391/12295/16399/192897/11465/104111/21809/320910/20191/109700/12294/12289/17888/140781/104110/24053/20649/11514/11512/12297/16421/11515/224129/16772/20541/13527/11554/13726/13405",73
"mmu04979","Cholesterol metabolism - Mus musculus (house mouse)","41/4354","50/9787",5.30355588573021e-08,6.02837519011334e-07,2.56803758677463e-07,"104086/11807/27413/14725/18830/320024/20661/13122/11303/100102/100017/12491/20778/11812/11816/79196/22335/16956/16835/11806/11814/11808/15450/16971/22333/59045/11818/238055/67963/218203/22334/12684/12257/223920/57875/30960/27409/67470/18145/16891/16889",41
"mmu05215","Prostate cancer - Mus musculus (house mouse)","71/4354","100/9787",6.41875672472575e-08,7.06063239719833e-07,3.00777055352174e-07,"12912/12043/23797/26427/13555/18706/56458/54635/13645/12913/18710/12371/56717/18595/18590/208647/231991/21802/12576/12447/16001/14183/15461/12443/16150/18791/14182/71785/17392/26395/12387/208677/26396/22027/16000/17246/12566/13649/21414/22059/13866/18035/20663/15519/11651/13557/18708/18792/19645/18591/11911/328572/104156/56637/13876/50528/18607/12575/94224/21417/18596/14870/14869/225884/19697/12015/19211/12675/21416/11836/16151",71
"mmu04144","Endocytosis - Mus musculus (house mouse)","163/4354","270/9787",7.72417518776309e-08,8.23107418446005e-07,3.50636899970825e-07,"211673/98366/76709/347722/20479/12767/67771/215632/227700/13429/72543/74192/16574/215280/77038/22034/98878/16396/99371/58220/19334/228998/66371/18805/18759/22365/54673/107568/76959/12757/21812/20404/230597/100017/230837/12540/12345/18762/140500/213990/242894/14184/18595/320129/26431/77407/56378/19159/75788/56443/11867/12343/73178/330319/66700/70527/52055/232227/78287/12391/68089/28006/243621/68953/259300/232910/80794/11771/22088/16001/109689/69710/14183/15461/11772/75767/52348/234353/73711/17274/13859/116733/19341/93742/16835/12402/18854/17127/27965/17999/18571/21813/12774/66201/30930/70432/67282/17246/67588/13649/66713/216724/11840/13855/216859/216869/216963/268451/71770/67300/71889/27681/19345/11841/19157/15239/19325/211914/11845/74325/14186/218441/11843/13132/66914/16185/66251/11842/11773/78618/22042/208650/16004/215445/19326/14972/15511/14964/15006/15015/110557/15018/15007/15039/20405/106572/57440/16573/30948/106952/67804/83814/93737/110355/13660/18719/107338/14773/55988/16186/67028/245666/58194",163
"mmu05132","Salmonella infection - Mus musculus (house mouse)","153/4354","252/9787",1.16031667891541e-07,1.19899390154592e-06,5.10761408900561e-07,"17087/12370/76709/22145/12043/226421/240752/67771/23797/53791/74192/16574/50884/22034/80743/67068/98932/140579/545486/22035/18706/18645/622434/16649/24088/20194/192656/26409/22166/21898/16476/12540/69582/242894/26414/56455/17906/56378/11461/19159/56443/11867/73178/27205/20336/13063/107607/13191/67166/68089/101314/53857/17113/14433/21937/18705/12028/20430/18479/56212/18704/66824/15461/16150/22428/12367/320795/234663/71609/234686/74568/12363/11797/11796/117149/71732/16173/71999/235406/26395/12306/17920/235661/17874/12387/17281/68652/70297/26396/22027/17898/66713/76884/26420/21402/21414/11840/26397/18643/68097/19345/353047/11841/19157/11465/11852/19878/30955/18035/11845/80837/14281/13424/15519/16593/11651/100041194/218035/140580/66482/19766/22151/17948/26419/16648/21933/69146/56551/66513/29857/19094/266632/22146/16646/66616/26416/22154/74764/22153/67938/16573/225326/67665/67951/16594/19697/66395/12675/21416/12369/192176/16151/56382",153
"mmu03320","PPAR signaling pathway - Mus musculus (house mouse)","64/4354","89/9787",1.32639751189004e-07,1.33029868104266e-06,5.6669615059079e-07,"11363/104086/74205/13167/20183/11807/20181/26569/22259/26458/18830/18534/11770/15360/11364/13122/11832/11520/20280/277753/13118/13119/13117/666168/100040843/14077/12491/80911/22190/14080/19016/26459/78070/109264/16956/26457/11806/11814/66113/235674/113868/13124/12140/216739/11430/208715/93732/74551/19013/74147/18607/19015/57875/57435/66968/12894/56473/20411/20250/329065/20249/433256/14933/50790",64
"mmu01522","Endocrine resistance - Mus musculus (house mouse)","66/4354","93/9787",1.91713583902893e-07,1.81792953932215e-06,7.74422832000176e-07,"12043/23797/18128/27413/54485/16449/13555/17979/14683/18706/20416/18129/18749/16476/12580/18710/56717/26414/12576/12028/16001/15461/12443/18747/11513/17390/59035/26395/13982/216148/26396/16000/17246/12567/13649/26420/20185/22059/19014/13866/104111/20663/14281/11651/16450/13557/18708/26419/104110/19645/11514/29857/19094/11512/20683/11515/224129/13388/26416/12575/18131/18132/15200/58988/12015/11836",66
"mmu05205","Proteoglycans in cancer - Mus musculus (house mouse)","127/4354","204/9787",1.91922180104392e-07,1.81792953932215e-06,7.74422832000176e-07,"14369/13869/14268/14733/329251/23797/21808/22325/21825/20971/18706/24088/57257/108058/109676/18749/21898/20104/18710/20544/22417/12540/15530/56717/14362/15234/19046/16542/15442/19247/19047/11461/12843/17295/22413/16438/12391/22419/15170/16439/18752/232807/21803/16001/29875/14366/18479/22411/66922/15461/13043/12443/11733/14182/12367/14388/18747/17390/234779/16412/69632/12402/69253/19684/26395/17532/12387/13982/11735/26396/16000/13179/17022/17931/327826/17246/13867/12512/12323/13649/216795/22059/22370/12842/13866/20848/57265/18750/11465/20969/19878/20663/11651/19206/13039/18708/12325/18792/22418/14365/14000/15529/14368/29857/19094/75705/83383/66911/21844/22350/18607/16440/26416/12575/22339/19877/15200/12322/58988/14102/74055/18569/11836/13712/14734/192176/17698",127
"mmu03050","Proteasome - Mus musculus (house mouse)","38/4354","47/9787",3.36661769136432e-07,3.10274765609522e-06,1.32174464127532e-06,"70247/19177/59029/228769/26444/56436/19172/19185/26442/26445/19181/67151/66537/23996/57296/26440/23997/17463/26441/103554/19175/69077/26446/22123/19192/19184/26443/19167/19179/19166/66413/19173/19186/19188/21762/19170/16912/16913",38
"mmu04610","Complement and coagulation cascades - Mus musculus (house mouse)","66/4354","94/9787",3.64991021587623e-07,3.27531416740472e-06,1.39525653681695e-06,"20720/12269/14060/50702/545366/12628/11905/14067/69379/15139/21788/12258/14061/333883/21824/99571/14161/110135/14066/12630/110382/230558/12260/12262/12259/17175/18787/50909/50908/22371/12273/16411/14068/14058/18791/109821/16621/18816/22370/20701/20700/20702/20704/74145/58992/14062/18792/17194/12759/56373/12274/109828/12279/385643/16644/17174/19128/18815/12268/625018/12266/19123/17195/14071/14069/278180",66
"mmu04260","Cardiac muscle contraction - Mus musculus (house mouse)","63/4354","89/9787",4.21415828589803e-07,3.63868393632309e-06,1.5500490298274e-06,"12859/21956/12292/11931/12296/84682/59069/11928/12373/65973/22004/66576/20544/12293/12861/17906/11938/12288/81904/21954/333182/12865/110323/15464/67003/12869/326618/12857/12858/22003/12866/56808/22273/17897/76757/66594/66152/22272/11932/53313/12295/17896/20191/66694/67530/12867/12294/12289/17888/140781/12864/66445/12297/20541/20463/12868/236727/236794/66142/17708/17709/17710/17711",63
"mmu04070","Phosphatidylinositol signaling system - Mus musculus (house mouse)","67/4354","96/9787",4.26825095169863e-07,3.63868393632309e-06,1.5500490298274e-06,"18711/16331/227333/227399/240752/320404/18718/64436/104418/327655/110911/18795/18798/55980/18706/107650/18710/16330/67073/74596/110524/16438/97287/18705/16439/18752/12315/16332/18704/52858/101490/212111/54384/234515/234779/27399/76500/18799/69718/117150/13139/74302/170749/56077/72469/18750/12313/217837/75678/18708/219024/219135/380921/224020/104015/20975/16440/271424/12314/225326/114663/18719/19211/74055/84095/320634/17772",67
"mmu04148","Efferocytosis - Mus musculus (house mouse)","104/4354","163/9787",4.41342085645783e-07,3.66229704181642e-06,1.56010801596131e-06,"381246/73122/70676/12912/19329/17164/226421/18514/20181/68365/22259/21825/22174/17289/19261/80743/12608/18019/11863/20501/13609/108058/11303/381560/12260/12262/12259/212555/12491/11980/19247/11938/19016/11689/15170/70686/21803/26362/78070/56632/233246/17304/233571/18442/330662/18218/50770/14456/11502/12367/12317/20312/18021/192654/12927/13857/71732/26395/214058/11487/69981/235584/20393/11846/12215/26396/192188/320091/16971/12323/171284/276891/53313/19345/18613/13435/18263/11491/238257/218035/140580/66694/12325/192187/73181/50769/219149/53357/29857/19094/105722/209018/16423/19128/19015/26416/12322/18018/12894/16452/16889/240672/12369/320940",104
"mmu04216","Ferroptosis - Mus musculus (house mouse)","34/4354","41/9787",4.51074708962726e-07,3.66229704181642e-06,1.56010801596131e-06,"53945/74205/66734/14854/12870/14630/67547/23983/74244/14792/14325/22335/15368/67443/14629/22041/71775/11793/625249/216739/22059/69215/434624/22334/27057/213053/18174/22042/17254/14319/433256/13058/50790/20229",34
"mmu04140","Autophagy - animal - Mus musculus (house mouse)","106/4354","167/9787",4.99899736257509e-07,3.96432116427467e-06,1.68876777487237e-06,"12421/12633/16367/77040/66615/12043/226421/23797/18761/64930/70231/51897/228361/22034/80743/12048/66734/68728/18706/54673/18749/26409/52187/242557/108079/18710/56717/19744/26414/22190/74781/15289/52440/13666/22320/16438/97287/74244/57436/16001/78610/73683/66922/12176/15461/13033/384783/16783/17274/18747/67443/235040/71732/26395/13143/17532/53331/11793/74747/641340/26396/13144/56480/74302/56418/19324/78294/26420/18412/237782/22187/56486/75909/170749/56208/17966/353047/78943/52639/13665/217695/76559/11651/218035/69635/13039/66795/18708/26419/100504663/13030/97998/68118/67474/100502698/67841/18607/22084/225326/67526/100502841/58988/12015/19211/16784/18518",106
"mmu04010","MAPK signaling pathway - Mus musculus (house mouse)","175/4354","299/9787",5.15557063875836e-07,3.99556724503773e-06,1.70207834485324e-06,"26921/16177/13869/17164/12292/23797/21808/12296/65964/19099/22034/12064/329502/12531/58231/14013/54635/13636/12977/13645/19055/56692/18749/26409/21812/21687/16476/53608/20111/12540/13836/12293/15234/14184/18595/16542/26414/330177/15507/18590/14673/14254/17295/14701/21802/19713/12288/21937/18205/70686/18752/81904/19060/21803/269881/233046/18048/56636/16001/18479/109689/66922/381921/14183/15461/18218/16337/16150/14182/12367/18747/12286/71609/18021/234878/71785/23938/26395/114713/17532/235584/102626/56808/21813/17874/68652/17347/17873/26396/16000/67603/17311/215449/13867/13649/19058/14172/14257/26420/26397/23939/22059/216869/216965/18015/12291/18053/12295/13866/72349/17762/26406/18750/20663/19042/18654/14281/21809/73086/11651/14186/17260/19418/19056/12294/12289/26419/14180/19057/56274/11600/19354/18591/66513/11911/29857/19094/266632/12297/15370/26404/71751/16180/20112/26407/30957/58226/19252/26416/13163/15511/22339/20807/18188/13640/240168/18596/12978/18018/19697/26403/26412/19395/56613/22340/14102/12675/240672/11836/13712/192176/16151/80903/110651/14205",175
"mmu04530","Tight junction - Mus musculus (house mouse)","107/4354","169/9787",5.30539137495637e-07,4.02030768635583e-06,1.71261756665258e-06,"227157/76709/241113/22145/67771/16456/74192/18538/98932/58220/18759/12479/16800/68328/70737/108097/18749/54357/17475/16476/12695/108079/12540/18762/64945/108099/242894/269643/26414/17906/56378/12739/60363/11461/56443/11867/14924/68089/53857/56449/68188/22323/60595/71960/21872/434204/23859/13043/12443/102098/17274/18747/93742/16412/75723/83964/73699/19684/235442/68178/17999/56332/23828/27375/12567/17904/18016/66713/26420/16897/77579/13866/26941/217325/11465/19878/18260/218518/12289/26419/14463/71978/17886/19082/22146/17880/12741/12737/13383/67374/21844/12394/56173/22350/51792/74094/224912/67938/18754/19877/104027/83814/93737/17698/53310/12738/27494",107
"mmu05410","Hypertrophic cardiomyopathy - Mus musculus (house mouse)","69/4354","100/9787",5.71056321164904e-07,4.23326533733114e-06,1.80333575104707e-06,"241113/13346/21956/12292/21808/12296/16420/16403/22138/17868/20648/16905/59069/108097/22004/108079/12293/108099/24051/17906/11938/11461/20392/12391/12288/16651/81904/21954/21803/326618/20650/11606/16412/319480/22003/56808/13138/17897/104099/16773/16000/16404/24052/53313/20391/12295/16399/11421/192897/11465/21809/320910/20191/13614/109700/12294/12289/17888/140781/24053/20649/12297/19082/16421/16772/20541/13527/13726/13405",69
"mmu04921","Oxytocin signaling pathway - Mus musculus (house mouse)","98/4354","153/9787",7.23916228603741e-07,5.25224327561437e-06,2.23741185996229e-06,"241113/329251/12292/19735/12296/16519/20192/329502/18795/18798/98932/18019/14683/54195/60596/18160/108097/14679/108058/19055/18749/16476/108079/230899/12293/18127/108099/19046/19047/11461/16438/52163/12288/16439/18752/81904/232807/12315/13631/15461/12443/18747/213435/11513/14681/18021/234889/16521/23938/26395/56808/14678/28240/26396/13629/17931/17904/12323/13649/19058/16515/23939/104709/12295/18750/16518/11465/104111/19878/30955/14281/12313/20191/238564/17260/19056/12325/12294/12289/104110/73181/19057/11514/11512/12297/19082/11515/107589/224129/54720/16440/12575/12314/19877/12322/18018/14682/13712",98
"mmu01040","Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse)","29/4354","34/9787",1.02001388015471e-06,7.24634860693244e-06,3.08688411099453e-06,"30963/56348/170439/209186/230161/12012/66775/20280/54325/70025/80911/106529/57874/68801/235674/113868/11430/171210/26897/171281/54326/70757/15488/56473/76267/20250/329065/20249/12686",29
"mmu00270","Cysteine and methionine metabolism - Mus musculus (house mouse)","42/4354","55/9787",1.42559279395891e-06,9.92096209673446e-06,4.22624716576433e-06,"70266/56369/13436/269378/14854/229709/14630/229905/107869/20810/67870/257635/231691/17448/74340/232087/16832/12036/16828/67873/234724/14629/11702/17449/108645/13435/104923/238505/12116/64918/11720/210808/268782/22117/246221/11615/12411/14711/12583/107272/14718/20603",42
"mmu05145","Toxoplasmosis - Mus musculus (house mouse)","73/4354","109/9787",1.6275663333994e-06,1.11000023937839e-05,4.72850850545511e-06,"17087/20846/12370/12043/16782/226519/23797/21808/16780/23928/16403/22034/12048/21939/16776/24088/14679/26409/21898/12371/26414/13063/11689/21937/21803/18036/16150/12367/14681/16412/11797/11796/16835/14678/16779/17874/12774/68652/15979/16773/16775/15944/26420/54396/26397/104709/18126/20848/16777/30955/18035/21809/11651/105675/26419/66513/29857/19094/266632/15980/18607/26416/14998/14999/15511/16772/16774/19697/12015/16452/12675/11798/16151",73
"mmu01230","Biosynthesis of amino acids - Mus musculus (house mouse)","56/4354","79/9787",1.71671491054505e-06,1.14784271469777e-05,4.88971429628932e-06,"15926/66646/227231/14645/11898/170718/18770/107869/11428/230163/13806/257635/231691/100678/109900/27053/19895/232087/14433/12036/269951/11674/21351/108682/67834/18746/109652/11846/18641/18478/108037/12974/56012/108645/20425/13808/11676/217214/71776/56421/238505/21881/11720/66194/76282/18642/12411/18563/107272/56454/18648/14718/18416/15929/18655/19139",56
"mmu04022","cGMP-PKG signaling pathway - Mus musculus (house mouse)","107/4354","172/9787",1.83251507187405e-06,1.20170699905587e-05,5.11917165827165e-06,"12912/16367/381290/12292/19735/11931/23797/26427/11552/11550/18795/18798/98932/18019/54195/60596/17261/18160/11928/14679/242202/19055/12913/18158/230899/18127/19046/19047/11938/14886/14673/208647/231991/16438/11941/12288/54611/16523/16439/12315/22323/17258/17540/18576/16337/384783/22335/11556/11739/213435/11513/18021/234889/26395/14678/208677/26396/14672/67972/17931/19058/11548/22333/104709/11932/53313/104111/19878/30955/12313/11651/11607/238564/17260/19056/22334/105675/12289/17888/140781/104110/73181/14463/11549/19057/13618/11514/11911/11512/11515/385643/16644/107589/224129/16440/12915/20807/20541/18754/12314/19877/18018/12015/14682/19091/11554/11740",107
"mmu04068","FoxO signaling pathway - Mus musculus (house mouse)","86/4354","133/9787",1.92012987290972e-06,1.23540431445701e-05,5.26271941333746e-06,"241113/16367/23797/21808/12359/12125/27219/58231/18534/22035/18706/73251/56458/108097/13609/13645/21812/108079/18710/12795/329934/108099/12452/26414/12444/57436/12576/21803/15469/16001/26557/12176/15461/12443/16337/384783/16150/26558/16598/19651/12581/17127/26395/21813/14816/20393/56484/17873/26396/16000/17246/12566/13649/26420/20528/56486/20848/14377/68401/20663/21809/11651/26556/18708/20620/26419/74551/27401/67731/27373/328572/29857/19094/19082/252870/12053/20656/18607/26416/12575/67526/17128/19211/12675/11836/54601",86
"mmu00620","Pyruvate metabolism - Mus musculus (house mouse)","35/4354","44/9787",2.04735124183024e-06,1.28099019229507e-05,5.45691145351811e-06,"56752/68738/60525/18534/18770/11522/26876/11532/76238/72535/58810/100705/11669/17448/16832/16828/109264/52815/235339/18746/17449/75572/11671/107476/13382/74156/68263/74551/224530/110460/14651/110695/107029/18563/18597",35
"mmu04142","Lysosome - Mus musculus (house mouse)","87/4354","135/9787",2.06611321337914e-06,1.28099019229507e-05,5.45691145351811e-06,"108664/18173/11305/11432/19025/64138/229445/14466/13040/20661/242341/12757/19063/71665/15932/56325/21871/110006/11769/11781/58911/17113/11778/13032/20597/12751/74105/12752/13033/94178/16783/52120/11886/13423/17159/11972/192654/235380/235504/13036/15587/66848/211329/53599/19156/432486/75612/12512/14667/12514/83429/67300/11975/27419/74008/14387/17775/11782/67963/14420/19141/74325/13039/11881/11774/15212/55946/11766/13030/114128/106039/17939/11883/18174/56722/16004/214505/18010/18145/11777/240283/27060/16889/16784/15931/11605/108012",87
"mmu04933","AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse)","68/4354","101/9787",2.76177112645846e-06,1.68172134664703e-05,7.16399277164037e-06,"12825/20846/14268/12829/12043/23797/21808/18795/18798/21824/18706/56458/14066/21812/16476/18710/12540/18762/18127/26414/18787/12843/12576/21803/12028/50490/15461/12443/12826/12827/12367/17390/234779/11606/15894/17127/21813/18799/12567/26420/12842/20850/20848/72469/18750/21809/11651/11607/13614/18708/26419/29857/19094/26416/18712/22339/18754/13653/13367/17128/18018/19697/22340/16452/74055/13058/12830/14205",68
"mmu05222","Small cell lung cancer - Mus musculus (house mouse)","64/4354","94/9787",3.00459043250859e-06,1.79748304822005e-05,7.65712797204405e-06,"14268/12829/12043/16782/226519/20183/23797/22033/16780/20181/23928/16403/22034/12048/13555/16776/18706/54124/18710/22642/12371/12571/13063/12576/12447/12028/12443/12826/12827/16150/12367/16412/11797/11796/16779/16773/16775/17873/11783/12567/12566/22059/22032/18126/16399/16777/18035/11651/13557/66197/18708/218772/14198/19645/27401/12575/16772/16774/19697/19211/12675/11798/16151/12830",64
"mmu05165","Human papillomavirus infection - Mus musculus (house mouse)","202/4354","359/9787",3.31626990860449e-06,1.94973799798988e-05,8.30572136819272e-06,"108664/20846/12370/14369/12912/14268/12829/12835/55927/56489/16782/226519/23797/226849/16780/18128/64930/23928/16420/16403/26427/21825/16449/13555/58220/14683/16776/15213/18759/18706/56458/18129/13645/18749/242341/74164/12913/12695/18710/56198/433759/22417/12540/56717/18762/100038882/12571/14362/19699/19744/269643/19664/20750/231655/21871/12843/22413/66144/208647/76252/231991/14924/22419/21937/22371/12444/12576/12447/54131/12028/22215/14366/23859/22411/15461/12443/12826/12827/16150/12367/12845/18747/19651/71609/11972/93742/16412/270118/73699/18746/319480/26395/245000/235542/245026/16779/104099/12387/19054/16773/15214/16775/12834/12833/23805/208677/26396/17246/56480/12567/20847/12566/16404/13649/103806/21414/16362/216795/16897/22059/22370/12842/11975/103733/16399/57265/12006/26941/217325/192897/19719/16777/20663/26932/73834/19164/19179/26931/11651/320910/21752/21828/18708/109700/22418/16391/14365/71978/19645/14368/17305/328572/16421/13544/15205/13383/56637/11964/15975/17857/17858/21826/21374/51792/22084/12005/11974/12575/18131/14972/18132/81877/14964/15006/15015/110557/15018/15007/15039/22339/106759/224912/16772/19106/16774/11789/18596/93687/93737/27060/58988/19697/225849/12015/19211/14102/12675/21416/27061/16151/53310/12830",202
"mmu04066","HIF-1 signaling pathway - Mus musculus (house mouse)","76/4354","116/9787",3.60852547322025e-06,2.08560540062391e-05,8.88450517938259e-06,"12043/23797/170768/228026/18706/16194/11863/108058/13645/13684/230163/21898/20104/21687/18710/230899/56717/13806/18127/18787/14254/15277/22346/14433/17000/12576/16832/18752/112406/16828/16001/11674/16337/15368/234779/112405/26395/22041/71775/15979/15275/18641/17347/26396/16000/12323/13649/13808/11676/18126/13866/20848/18750/112407/11651/56421/13614/212032/18708/68263/12325/11600/56438/328572/18642/22042/15980/12575/22339/71745/12322/58988/19697/13058/18655/18597",76
"mmu00020","Citrate cycle (TCA cycle) - Mus musculus (house mouse)","27/4354","32/9787",3.79092419361956e-06,2.15450858337378e-05,9.17802699507894e-06,"15926/66052/170718/18534/11428/67680/17448/56451/20917/269951/66925/235339/67834/12974/18293/17449/104112/13382/78920/66945/68263/239017/74551/20916/18563/15929/18597",27
"mmu04120","Ubiquitin mediated proteolysis - Mus musculus (house mouse)","96/4354","154/9787",5.40263792038933e-06,3.02016316533239e-05,1.28656433652067e-05,"66799/26554/67921/26374/99152/56791/22034/16396/70093/229615/107568/56228/66440/381534/63958/140499/52206/53323/68098/117146/59008/22190/75788/22214/26965/73998/22200/22346/22192/80794/15204/22215/76375/75430/20437/66894/11797/11796/50868/12402/140630/75717/18854/235439/17999/19823/67345/69288/216080/216150/56371/93765/17246/67030/78294/22210/21402/22187/67128/68729/268470/12189/217342/12702/66156/105193/76980/218793/22194/246710/106052/27401/70790/56438/17237/66053/208650/50873/22196/56424/66515/71745/52563/56550/83814/17344/74126/13194/28000/22201/67455/22209/72584/11798/59026/17318",96
"mmu04520","Adherens junction - Mus musculus (house mouse)","62/4354","92/9787",7.19461431055392e-06,3.95703787080465e-05,1.68566515255762e-05,"12388/19271/98932/19246/56426/26409/21812/19268/242687/12540/22612/17906/11461/75788/17295/73178/15170/19294/60595/69903/21872/16001/29875/16337/14182/13000/12562/12550/93742/58235/17127/21813/12387/14360/83767/216033/19263/215449/17898/216527/13649/21414/13866/108100/11465/19878/11431/22330/380928/19354/328572/77446/58998/13001/14158/19274/67938/19877/12385/17128/20411/21416",62
"mmu04371","Apelin signaling pathway - Mus musculus (house mouse)","87/4354","139/9787",1.17080829496484e-05,6.33723219973035e-05,2.69960809866581e-05,"241113/208727/23797/23796/20192/18795/18798/16449/66734/14696/17261/108097/14679/18749/21812/14700/20104/108079/20544/56717/18127/108099/19017/20750/17906/18787/66066/14701/16438/14695/16439/12315/56632/17258/66922/18576/15461/12443/18791/16598/18747/213435/11513/12550/67443/17127/26395/14697/17532/14678/17897/14219/21780/26396/104709/18126/56208/15184/17896/104111/30955/12313/11651/20191/11607/238564/17260/14702/104110/11514/11512/19082/11515/107589/224129/16440/18131/20541/18754/12314/225326/13653/17128/58988/14682/11475/30878",87
"mmu04936","Alcoholic liver disease - Mus musculus (house mouse)","88/4354","141/9787",1.23050134069153e-05,6.55626495587207e-05,2.79291422722749e-05,"17087/12370/241113/56489/72674/56752/23797/15139/22034/16803/56458/108097/11522/26876/11532/11364/26409/72535/21898/108079/12260/12262/12259/108099/80911/19017/14825/26414/100705/11669/14080/171095/68465/16172/21937/12273/78070/54131/50490/13106/12443/16150/12367/71609/117149/17874/12387/68652/56484/56480/26420/21414/20787/26397/11671/11370/107476/11430/14104/14245/18035/11651/19766/26419/66513/19013/29857/19094/266632/19082/20462/56637/26416/12268/625018/106759/12266/64898/110695/12894/19697/14102/12675/20250/329065/20249/21416/16151",88
"mmu04015","Rap1 signaling pathway - Mus musculus (house mouse)","126/4354","214/9787",1.33888397720997e-05,7.02399132659383e-05,2.99216176283361e-05,"64143/23797/13800/22325/19730/107746/56508/12388/21825/18795/18798/15901/58220/14683/18759/18706/18645/18441/54635/13636/99470/12977/14679/57257/13645/21894/14745/21687/18710/12540/110351/13836/18762/15234/50791/14184/18595/16542/18590/11461/14254/17295/14924/18752/101540/12315/22323/74206/18048/56636/16001/16408/14183/15461/16337/14182/11513/14681/12550/12927/244668/93742/16412/71785/26395/70549/17532/14678/12387/11540/26396/16000/17311/215449/13649/14172/14257/26397/18643/18053/16399/18750/11465/104111/238130/18760/217692/18654/12313/14026/11651/217944/14186/14062/18708/104110/14180/11600/11514/19354/18591/29857/19094/223864/11512/11515/224129/21844/14293/26416/22339/13640/240168/75292/12314/106952/18596/12978/93737/20469/19395/22340/14682/74055/80903/14205",126
"mmu04723","Retrograde endocannabinoid signaling - Mus musculus (house mouse)","94/4354","153/9787",1.59984331272015e-05,8.26585711572077e-05,3.52118623852282e-05,"66495/227197/67273/12292/226646/68375/16519/68349/18795/18798/14696/66046/66377/14679/18749/14409/230075/14700/14073/595136/242864/26414/231871/66066/17992/68202/68198/14701/23945/16438/12288/14695/66108/16439/18752/66091/72961/14402/68197/70316/66916/18747/12286/11513/14681/16521/14697/14678/14816/75406/216227/66414/407790/26420/18750/104111/102631912/407785/17993/66082/14702/12289/26419/104110/66218/11514/67130/29857/19094/11512/11515/224129/68194/68342/16440/26416/78330/66416/69875/72900/17991/225887/17995/269060/14682/104130/54405/17716/17717/17718/17720/17719/17721/17722",94
"mmu00513","Various types of N-glycan biosynthesis - Mus musculus (house mouse)","33/4354","43/9787",1.63512694940093e-05,8.32206402605549e-05,3.54512991386219e-05,"269181/227619/20014/17156/66789/66357/14595/56737/53418/20441/230815/13200/103963/330406/140481/207958/80286/16430/102580/68292/17155/17308/103534/53618/15212/13135/223774/208211/208624/17158/69038/67075/67574",33
"mmu00010","Glycolysis / Gluconeogenesis - Mus musculus (house mouse)","47/4354","67/9787",1.82529461803604e-05,9.15331565809251e-05,3.89923618094387e-05,"56752/68738/60525/18534/18770/11522/26876/11532/72535/230163/72157/58810/13806/11669/12183/15277/14433/16832/14751/16828/11674/235339/72141/18746/15275/18641/56012/103988/11671/13808/11676/14377/68401/13382/56421/212032/14120/14121/68263/74551/18642/319625/110695/17330/18648/18655/18597",47
"mmu00260","Glycine, serine and threonine metabolism - Mus musculus (house mouse)","31/4354","40/9787",2.10266542768892e-05,0.000103914334904626,4.42666405829245e-05,"11611/192166/67092/107869/76238/257635/231691/100678/12183/68133/434437/14431/108037/56012/20425/27364/19193/11754/71776/13382/12116/74129/218865/268782/12411/14711/110695/107272/104174/18648/109731",31
"mmu04919","Thyroid hormone signaling pathway - Mus musculus (house mouse)","76/4354","120/9787",2.25970799853801e-05,0.000107171640704755,4.5654225705375e-05,"20846/11931/20183/23797/18128/20181/18795/18798/17979/18706/56458/329650/18129/11928/18749/13370/18710/433759/20544/22417/12371/56717/19744/76199/11938/11461/18752/15461/12443/18747/234779/234959/26395/18799/12387/13982/72472/18641/216154/26396/17246/20185/22059/11932/53313/327987/19014/23989/21833/72469/18750/11465/17977/13371/11651/56421/18708/21834/17888/140781/14463/210789/328572/18642/56637/54720/18607/22084/18131/18132/53901/18519/12015/74055/26896/20502",76
